,ts_start,ts_end,nodeid,iccid,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
212,1503468976,1503469004,228,8947080037000370261,28,11.59842038154602,24202,24202,0,0,0,0,1,1,0,-96.0,-95.0,-95.5,-71,-69,-70.0,6,2,21883.010084999998
213,1502734575,1502734604,228,8947080037000370261,29,10.31234073638916,24202,24202,0,0,0,0,0,1,0,-101.0,-101.0,-101.0,-77,-74,-75.5,18,0,21044.167178
214,1516442472,1516442504,228,8947080037000370261,32,10.196181535720823,24202,24202,0,0,0,0,1,0,0,-109.0,-108.0,-108.5,-81,-81,-81.0,10,5,28453.34507738472
215,1502669776,1502669807,228,8947080037000370261,31,10.371328592300417,24202,24202,0,0,0,0,0,0,0,-108.0,-108.0,-108.0,-80,-80,-80.0,0,0,9429.694886
216,1499257164,1499257204,228,8947080037000370261,40,13.650061845779419,24202,24202,0,0,0,0,0,3,0,,,,-96,-92,-94.0,12,2,6306.546086
217,1516464068,1516464104,228,8947080037000370261,36,10.598113536834717,24202,24202,0,0,0,0,0,1,0,-111.0,-111.0,-111.0,-85,-83,-84.0,16,5,32527.74362120895
218,1516183271,1516183297,228,8947080037000370261,26,10.131600856781006,24202,24202,0,0,0,0,0,1,0,-78.0,-78.0,-78.0,-54,-52,-52.0,10,2,36358.622219296005
219,1500639435,1500639464,228,8947080037000370261,29,13.107612371444702,24202,24202,0,0,0,0,0,1,0,-93.0,-93.0,-93.0,-68,-66,-67.0,12,4,13975.597994
220,1500229044,1500229088,228,8947080037000370261,44,10.452073574066162,24202,24202,0,0,0,0,0,0,0,-103.0,-103.0,-103.0,-72,-72,-72.0,18,6,32015.970625
221,1500250635,1500250662,228,8947080037000370261,27,10.913815259933472,24202,24202,0,0,0,0,0,1,0,-103.0,-103.0,-103.0,-76,-72,-74.0,0,0,40734.447026
224,1515967271,1515967297,228,8947080037000370261,26,10.45060682296753,24202,24202,0,0,0,0,0,0,0,-92.0,-92.0,-92.0,-62,-62,-62.0,22,6,17204.392098023236
227,1500941969,1500942002,228,8947080037000370261,33,11.214982509613037,24202,24202,0,0,0,0,0,0,0,-100.0,-100.0,-100.0,-73,-73,-73.0,0,1,36059.570493
228,1500272266,1500272297,228,8947080037000370261,31,10.588701963424684,24202,24202,0,0,0,0,0,1,0,-84.0,-84.0,-84.0,-58,-56,-57.0,6,0,11557.825464
229,1502756177,1502756206,228,8947080037000370261,29,10.465093612670898,24202,24202,0,0,0,0,0,1,0,-108.0,-108.0,-108.0,-82,-80,-81.0,0,1,13116.670364
230,1516334525,1516334554,254,89470000160204126347,29,11.410611867904663,24201,24201,0,0,0,0,0,0,0,-90.0,-90.0,-90.0,-63,-63,-63.0,4,4,15809.64054361696
231,1520096571,1520096597,254,89470000160204126347,26,10.773799896240234,24201,24201,0,0,0,0,0,0,0,-92.0,-92.0,-92.0,-62,-62,-62.0,17,5,45045.129857066364
