,ts_start,ts_end,nodeid,iccid,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
1206,1515988926,1515988956,291,89470000160204126206,30,11.609867811203005,24201,24201,0,0,0,0,0,1,0,-99.0,-99.0,-99.0,-73,-71,-72.0,4,0,5795.954422010833
1208,1503101826,1503101854,291,89470000160204126206,28,10.927135229110718,24201,24201,0,0,0,0,2,2,0,-83.0,-82.0,-82.5,-60,-55,-56.0,0,5,34724.650864999996
1209,1499559490,1499559537,291,89470000160204126206,47,14.192363023757935,24201,24201,0,0,0,0,0,1,0,-104.0,-104.0,-104.0,-78,-75,-75.0,0,6,6877.826381
1211,1500207500,1500207541,291,89470000160204126206,41,12.790297985076904,24201,24201,0,0,0,0,1,1,0,-103.0,-102.0,-102.5,-74,-72,-73.0,12,6,7034.773968
1212,1501719428,1501719465,291,89470000160204126206,37,10.801957607269287,24201,24201,0,0,0,0,0,1,0,-104.0,-104.0,-104.0,-75,-73,-73.0,0,3,42952.660008
1213,1517004116,1517004158,291,89470000160204126206,42,10.097391605377195,24201,24201,0,0,0,0,0,0,0,-108.0,-108.0,-108.0,-80,-80,-80.0,22,4,21023.583080714016
1214,1507155196,1507155235,291,89470000160204126206,39,14.476184129714966,24201,24201,3,0,0,0,2,0,0,-117.0,-101.0,-106.5,-81,-81,-81.0,22,2,10277.528838
1215,1506960869,1506960913,291,89470000160204126206,44,14.471841096878052,24201,24201,0,0,0,0,3,2,0,-124.0,-111.0,-121.5,-83,-80,-82.0,16,0,2604.851713
1216,1505037732,1505037768,291,89470000160204126206,36,12.325634479522705,24201,24201,0,0,0,0,0,0,0,-78.0,-78.0,-78.0,-56,-56,-56.0,10,6,3493.288075
1224,1506463407,1506463433,291,89470000160204126206,26,10.297987937927246,24201,24201,0,0,0,0,0,0,0,-87.0,-87.0,-87.0,-57,-57,-57.0,22,1,90038.29249400001
1225,1502151487,1502151525,291,89470000160204126206,38,11.53971266746521,24201,24201,0,0,0,0,1,1,0,-100.0,-99.0,-99.5,-73,-71,-72.0,0,1,7242.7660590000005
1226,1515924128,1515924169,291,89470000160204126206,41,12.634116888046265,24201,24201,0,0,0,0,1,1,0,-101.0,-100.0,-101.0,-76,-72,-72.0,10,6,13308.225243974492
1227,1503145027,1503145055,291,89470000160204126206,28,10.953062772750854,24201,24201,0,0,0,0,0,0,0,-81.0,-81.0,-81.0,-54,-54,-54.0,12,5,31593.574984
1228,1504497839,1504497889,291,89470000160204126206,50,17.713258743286133,24201,24201,2,0,0,0,2,2,0,-121.0,-105.0,-118.0,-80,-75,-80.0,4,0,668.51482
1231,1502540231,1502540261,291,89470000160204126206,30,12.166617155075073,24201,24201,0,0,0,0,0,1,0,-100.0,-100.0,-100.0,-73,-71,-71.0,12,5,9580.838355
1234,1505988192,1505988225,291,89470000160204126206,33,11.18037176132202,24201,24201,0,0,0,0,0,0,0,,,,-68,-68,-68.0,10,3,22196.67724
1237,1499300330,1499300364,291,89470000160204126206,34,12.127163410186768,24201,24201,0,0,0,0,0,1,0,-101.0,-101.0,-101.0,-75,-73,-74.0,0,3,8911.412894
1238,1516831320,1516831349,291,89470000160204126206,29,10.734309196472168,24201,24201,0,0,0,0,0,1,0,-94.0,-94.0,-94.0,-70,-68,-69.0,22,2,12526.212614693295
1241,1499753927,1499753968,291,89470000160204126206,41,11.257582902908325,24201,24201,0,0,0,0,2,2,0,-99.0,-94.0,-96.0,-75,-66,-71.0,6,1,11742.493794
1242,1503490672,1503490717,291,89470000160204126206,45,16.57758092880249,24201,24201,2,0,0,0,0,3,0,,,,-104,-100,-101.0,12,2,3432.536983
1243,1503577048,1503577076,291,89470000160204126206,28,11.029083013534546,24201,24201,0,0,0,0,2,2,0,-92.0,-89.0,-91.0,-69,-61,-63.0,12,3,21472.210431
1244,1508364844,1508364878,291,89470000160204126206,34,11.058565378189087,24201,24201,0,0,0,0,0,0,0,-101.0,-101.0,-101.0,-70,-70,-70.0,22,2,37356.27686094282
1245,1504238597,1504238627,291,89470000160204126206,30,11.83186650276184,24201,24201,0,0,0,0,2,1,0,-100.0,-98.0,-99.0,-75,-71,-71.0,4,4,12753.185062
1246,1499213928,1499213959,291,89470000160204126206,31,12.799758672714233,24201,24201,0,0,0,0,0,0,0,-92.0,-92.0,-92.0,-66,-66,-66.0,0,2,12692.152973999999
1247,1502605071,1502605104,291,89470000160204126206,33,11.714920282363892,24201,24201,0,0,0,0,0,0,0,-102.0,-102.0,-102.0,-75,-75,-75.0,6,6,12876.355574
1248,1515664939,1515664968,291,89470000160204126206,29,11.6290123462677,24201,24201,0,0,0,0,0,1,0,-93.0,-93.0,-93.0,-67,-65,-67.0,10,3,24166.14232635237
1249,1501546630,1501546668,291,89470000160204126206,38,16.024457693099976,24201,24201,0,0,0,0,1,1,0,-105.0,-104.0,-104.5,-79,-75,-77.0,0,1,5253.998715
1250,1500812230,1500812260,291,89470000160204126206,30,10.81854248046875,24201,24201,0,0,0,0,1,1,0,-79.0,-78.0,-78.5,-54,-50,-52.0,12,6,25725.935624
1252,1516939321,1516939355,291,89470000160204126206,34,10.299582958221436,24201,24201,0,0,0,0,2,2,0,-102.0,-100.0,-101.0,-77,-69,-71.0,4,4,16807.58445847961
1253,1505642532,1505642557,291,89470000160204126206,25,10.177294015884401,24201,24201,0,0,0,0,0,0,0,-84.0,-84.0,-84.0,-56,-56,-56.0,10,6,38901.724144
1254,1501805879,1501805908,291,89470000160204126206,29,12.004164457321167,24201,24201,0,0,0,0,0,1,0,-94.0,-94.0,-94.0,-70,-66,-68.0,0,4,14946.830752000002
1256,1500877032,1500877066,291,89470000160204126206,34,15.037821531295776,24201,24201,1,0,0,0,3,1,0,-105.0,-102.0,-104.0,-76,-73,-73.0,6,0,4561.435175
1257,1499926776,1499926813,291,89470000160204126206,37,13.739343881607056,24201,24201,0,0,0,0,0,2,0,-105.0,-105.0,-105.0,-79,-75,-77.0,6,3,6831.682314
1258,1516744912,1516744938,291,89470000160204126206,26,10.305517196655273,24201,24201,0,0,0,0,0,1,0,-99.0,-99.0,-99.0,-72,-68,-70.0,22,1,42017.79709698986
1259,1500185893,1500185933,291,89470000160204126206,40,16.23758602142334,24201,24201,0,0,0,0,0,1,0,-107.0,-107.0,-107.0,-80,-78,-79.0,6,6,3563.657325
1260,1502756233,1502756269,291,89470000160204126206,36,11.776311874389648,24201,24201,0,0,0,0,0,1,0,-91.0,-91.0,-91.0,-66,-61,-63.5,0,1,19912.540631
1261,1500121111,1500121153,291,89470000160204126206,42,12.419859409332275,24201,24201,0,0,0,0,0,0,0,-104.0,-104.0,-104.0,-75,-75,-75.0,12,5,8514.735346
1262,1507975987,1507976013,291,89470000160204126206,26,10.142022848129274,24201,24201,0,0,0,0,0,1,0,-93.0,-93.0,-93.0,-66,-63,-63.0,10,5,37523.94851753317
1263,1515902524,1515902552,291,89470000160204126206,28,10.474741458892822,24201,24201,0,0,0,0,1,1,0,-101.0,-100.0,-100.5,-75,-73,-74.0,4,6,9473.780459906988
1264,1502972232,1502972277,291,89470000160204126206,45,14.480172157287598,24201,24201,0,0,0,0,0,1,0,-102.0,-102.0,-102.0,-74,-72,-73.0,12,3,1318.6290789999998
1265,1499969903,1499969937,291,89470000160204126206,34,11.529614448547365,24201,24201,0,0,0,0,1,1,0,-101.0,-100.0,-100.5,-74,-72,-73.0,18,3,12112.014981
