,ts_start,ts_end,nodeid,iccid,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
572,1516053670,1516053696,255,89460120151127074892,26,10.302638053894043,24001,24202,1,0,0,0,1,2,0,-97.0,-94.0,-97.0,-68,-64,-66.5,22,0,16540.761731499908
573,1503598574,1503598601,255,89460120151127074892,27,10.76620626449585,24001,24202,0,0,0,0,0,1,0,-76.0,-76.0,-76.0,-49,-46,-47.5,18,3,73505.24020599999
574,1516572080,1516572112,255,89460120151127074892,32,10.784516096115112,24001,24202,0,0,0,0,1,3,0,-94.0,-93.0,-93.5,-68,-64,-66.0,22,6,53653.76544689755
575,1515924072,1515924101,255,89460120151127074892,29,10.251215934753418,24001,24202,0,0,0,0,0,1,0,-93.0,-93.0,-93.0,-66,-63,-64.5,10,6,11528.283138789182
576,1500250724,1500250752,255,89460120151127074892,28,10.971606492996216,24001,24202,0,0,0,0,1,1,0,-103.0,-102.0,-102.5,-76,-73,-74.5,0,0,31015.898387
577,1500423435,1500423465,255,89460120151127074892,30,11.462585687637329,24001,24202,0,0,0,0,0,1,0,-86.0,-86.0,-86.0,-61,-59,-59.0,0,2,21400.627734
579,1514376967,1514376994,255,89460120151127074892,27,10.566351413726807,24001,24202,0,0,0,0,0,1,0,-86.0,-86.0,-86.0,-61,-58,-59.5,12,2,15816.843561937261
580,1516658472,1516658502,255,89460120151127074892,30,10.163267850875853,24001,24202,0,0,0,0,1,1,0,-100.0,-99.0,-99.5,-73,-70,-71.5,22,0,15034.439066089824
581,1502648179,1502648223,255,89460120151127074892,44,10.75438141822815,24001,24202,0,0,0,0,0,1,0,-83.0,-83.0,-83.0,-57,-53,-53.0,18,6,40644.169637
604,1504368136,1504368167,255,89460120151127074892,31,11.538309335708618,24001,24202,0,0,0,0,0,0,0,-79.0,-79.0,-79.0,-51,-51,-51.0,16,5,10087.106299
632,1517025672,1517025702,255,89460120151127074892,30,10.883411169052124,24001,24202,0,0,0,0,0,1,0,-81.0,-81.0,-81.0,-55,-51,-53.0,4,5,15822.895023733729
633,1504411335,1504411362,255,89460120151127074892,27,10.844677209854126,24001,24202,0,0,0,0,1,1,0,-79.0,-78.0,-78.0,-55,-52,-52.0,4,6,20179.113693
634,1500164233,1500164269,255,89460120151127074892,36,12.185902833938599,24001,24202,0,0,0,0,0,0,0,-105.0,-105.0,-105.0,-74,-74,-74.0,0,6,14564.41349
