,ts_start,ts_end,nodeid,iccid,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
8380,1506453974,1506454002,564,89470000160204125505,28,12.23627519607544,24201,24201,0,0,0,0,0,0,0,-114.0,-114.0,-114.0,-84,-84,-84.0,19,1,6575.23101
8482,1506799573,1506799604,564,8947080038000121886,31,13.471908330917358,24202,24202,0,0,0,0,0,1,0,-80.0,-80.0,-80.0,-55,-52,-52.0,19,5,8570.113021
8585,1506799572,1506799612,565,89470715000001455406,40,11.425467729568481,24214,24214,0,0,0,0,0,0,0,-107.0,-107.0,-107.0,-76,-76,-76.0,19,5,1388.3566349999999
8804,1506799573,1506799611,567,89470715000001455380,38,11.726850271224976,24214,24214,0,0,0,0,0,0,0,-104.0,-104.0,-104.0,-74,-74,-74.0,19,5,3062.1384980000003
8818,1506453973,1506454007,567,89470715000001455380,34,10.655818700790403,24214,24214,0,0,0,0,0,1,0,-109.0,-109.0,-109.0,-82,-77,-79.5,19,1,8363.492843
8834,1506453975,1506454006,568,89470000160204125745,31,14.05242109298706,24201,24201,0,0,0,0,0,0,0,-111.0,-111.0,-111.0,-79,-79,-79.0,19,1,4553.8743859999995
8839,1506626824,1506626852,568,89470000160204125745,28,11.511533737182615,24201,24201,0,0,0,0,0,0,0,-112.0,-112.0,-112.0,-79,-79,-79.0,19,3,25001.906477
8849,1506799701,1506799730,568,89470000160204125745,29,11.177597522735596,24201,24201,0,0,0,0,0,0,0,-112.0,-112.0,-112.0,-79,-79,-79.0,19,5,26658.222622
8942,1506799580,1506799649,568,8947080038000121878,69,15.229249954223633,24202,24202,0,0,0,0,0,0,0,-89.0,-89.0,-89.0,-60,-60,-60.0,19,5,5180.293994
9003,1506540373,1506540400,568,8947080038000121878,27,11.132561683654783,24202,24202,0,0,0,0,0,0,0,-88.0,-88.0,-88.0,-59,-59,-59.0,19,2,6648.3982399999995
9034,1506454032,1506454064,568,8947080038000121878,32,11.493109703063965,24202,24202,0,0,0,0,0,0,0,-88.0,-88.0,-88.0,-59,-59,-59.0,19,1,19964.777145
9049,1506626773,1506626800,568,8947080038000121878,27,11.436127662658693,24202,24202,0,0,0,0,0,0,0,-87.0,-87.0,-87.0,-58,-58,-58.0,19,3,12776.083284999999
9078,1506453972,1506454000,569,89470715000001455638,28,10.672501802444456,24214,24214,0,0,0,0,1,0,0,-96.0,-95.0,-96.0,-65,-65,-65.0,19,1,22030.308288
9085,1506540373,1506540401,569,89470715000001455638,28,10.687607049942015,24214,24214,0,0,0,0,0,1,0,-96.0,-96.0,-96.0,-70,-66,-68.0,19,2,15174.711465999999
9092,1506626773,1506626801,569,89470715000001455638,28,10.958518028259276,24214,24214,0,0,0,0,0,0,0,-96.0,-96.0,-96.0,-66,-66,-66.0,19,3,15930.076072999998
9103,1506799572,1506799617,569,89470715000001455638,45,11.970174551010132,24214,24214,0,0,0,0,0,0,0,-100.0,-100.0,-100.0,-70,-70,-70.0,19,5,3104.2227510000002
