,nodeid,iccid_x,res_time_start_s,res_time_end_s,gps_lat,gps_long,gps_speed,res_dl_throughput_kbps,res_ul_throughput_kbps,res_rtt_tcp_payload_client_ns,res_rtt_tcp_payload_server_ns,apu,route_id,segment_id,segment_lat,segment_long,route_desc,ts_start,ts_end,iccid_y,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
0,291,89470000160204126206,1502389055.0,1502389093.0,62.110473,9.099108,93.3408,3823.324724,1506.173536,55766346,56560673,2,6,2,62.092674611146094,9.09142491922735,Dombas - Andalsnes,1502389055,1502389093,89470000160204126206,38,14.236472129821776,24201,24201,0,0,0,0,3,1,0,-109.0,-103.0,-107.5,-78,-76,-77.0,18,3,3823.324724
1,304,8947080037000370329,1502907454.0,1502907487.0,62.110580000000006,9.098315,106.3048,2812.393906,309.089624,68214210,79039254,2,6,2,62.092674611146094,9.09142491922735,Dombas - Andalsnes,1502907454,1502907487,8947080037000370329,33,11.708399772644045,24202,24202,1,0,0,0,2,1,0,-114.0,-110.0,-110.0,-84,-81,-82.5,18,2,2812.393906
