,nodeid,iccid_x,res_time_start_s,res_time_end_s,gps_lat,gps_long,gps_speed,res_dl_throughput_kbps,res_ul_throughput_kbps,res_rtt_tcp_payload_client_ns,res_rtt_tcp_payload_server_ns,apu,route_id,segment_id,segment_lat,segment_long,route_desc,ts_start,ts_end,iccid_y,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
0,296,89470000160204126305,1503123370.0,1503123401.0,59.258112,11.152678,104.4528,4956.845642,13322.512631,62650720,43685134,2,1,108,59.2611060403405,11.149482305221,Oslo - Gothenburg,1503123370,1503123401,89470000160204126305,31,13.577192544937134,24201,24201,4,0,0,0,2,2,0,-104.0,-95.0,-104.0,-79,-76,-79.0,6,5,4956.845642
1,296,89470000160204126305,1503144969.0,1503144999.0,59.77097,10.808888,79.0804,4439.195111,7937.762781,72605742,54381538,2,1,17,59.7742924912578,10.8052696461637,Oslo - Gothenburg,1503144969,1503144999,89470000160204126305,30,12.47978663444519,24201,24201,1,0,0,0,3,2,0,-105.0,-101.0,-103.0,-77,-75,-75.0,12,5,4439.195111
2,297,89460120151010468227,1503144977.0,1503145006.0,59.769397999999995,10.811232,79.0804,13824.926602000001,17593.311519,53802180,64293859,2,1,18,59.766186163660706,10.8127787293613,Oslo - Gothenburg,1503144977,1503145006,89460120151010468227,29,11.568746089935305,24001,24202,1,0,0,0,2,1,0,-92.0,-88.0,-90.0,-60,-53,-60.0,12,5,13824.926602000001
3,304,8947080037000370329,1506398532.0,1506398563.0,59.422883,10.65825,62.7828,15252.914353999999,2671.709961,38288577,28077575,2,1,59,59.42399553677961,10.6585012435854,Oslo - Gothenburg,1506398532,1506398563,8947080037000370329,31,10.250227451324463,24202,24202,0,0,0,0,0,4,0,,,,-94,-78,-85.0,4,1,15252.914353999999
4,304,89470000160204126032,1506441733.0,1506441765.0,59.424440000000004,10.659502999999999,63.3384,18299.452616,3048.5679920000002,47599286,30163356,2,1,59,59.42399553677961,10.6585012435854,Oslo - Gothenburg,1506441733,1506441765,89470000160204126032,32,10.422125577926638,24201,24201,0,0,0,0,0,3,0,,,,-84,-67,-74.0,16,1,18299.452616
5,304,8947080037000370329,1506441797.0,1506441823.0,59.43154200000001,10.657833,35.5584,49097.325354,19654.496603,39769613,40403914,2,1,58,59.4328277627664,10.657069700288199,Oslo - Gothenburg,1506441797,1506441823,8947080037000370329,26,10.217358350753782,24202,24202,0,0,0,0,3,3,0,-99.0,-90.0,-92.0,-69,-53,-62.0,16,1,49097.325354
6,304,8947080037000370329,1506484984.0,1506485020.0,59.118880000000004,11.377135,39.818,15202.273468000001,2692.398121,29673698,25827694,2,1,130,59.1198172564933,11.3732558966298,Oslo - Gothenburg,1506484984,1506485020,8947080037000370329,36,10.676679372787477,24202,24202,0,0,0,0,0,0,0,,,,-78,-78,-78.0,4,2,15202.273468000001
7,304,8947080037000370329,1506506643.0,1506506669.0,59.901044999999996,10.760197,38.7068,58782.592463,10027.627704999999,47812371,20107762,2,1,2,59.8994293467217,10.7650304098825,Oslo - Gothenburg,1506506643,1506506669,8947080037000370329,26,10.390594482421877,24202,24202,0,0,0,0,2,1,0,-100.0,-93.0,-97.0,-72,-63,-63.0,10,2,58782.592463
8,304,89470000160204126032,1506571463.0,1506571507.0,59.118315,11.355992,58.338,3495.149294,696.034221,59518499,71977791,2,1,129,59.119003506981,11.355792589200599,Oslo - Gothenburg,1506571463,1506571507,89470000160204126032,44,16.249162197113034,24201,24201,0,0,0,0,2,1,0,-121.0,120.0,-117.0,-78,0,-78.0,4,3,3495.149294
9,304,89470000160204126032,1506593063.0,1506593102.0,59.897452,10.755453,54.4488,8114.11599,1609.596343,23618549,25913821,2,1,1,59.8980199108269,10.757226518044801,Oslo - Gothenburg,1506593063,1506593102,89470000160204126032,39,11.557018041610718,24201,24201,0,0,0,0,3,2,0,-104.0,-89.0,-95.0,-72,-58,-67.5,10,3,8114.11599
