,nodeid,iccid_x,res_time_start_s,res_time_end_s,gps_lat,gps_long,gps_speed,res_dl_throughput_kbps,res_ul_throughput_kbps,res_rtt_tcp_payload_client_ns,res_rtt_tcp_payload_server_ns,apu,route_id,segment_id,segment_lat,segment_long,route_desc,ts_start,ts_end,iccid_y,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
0,462,8947080036001641837,1511396108.0,1511396142.0,60.201377,10.722825,109.4532,3599.262188164325,1737.7374751871512,24612072,25112638,2,2,43,60.201549186692496,10.723156139869301,Oslo - Roa - Honefoss,1511396108,1511396142,8947080036001641837,34,13.089191436767578,24202,24202,1,0,0,0,0,2,0,-95.0,-95.0,-95.0,-71,-64,-66.0,0,3,3599.262188164325
1,462,89470000160204125877,1511396157.0,1511396187.0,60.213135,10.726408000000001,109.4532,6936.957406835778,9806.679423303174,28738196,20833254,2,2,42,60.210448521702794,10.7249136247114,Oslo - Roa - Honefoss,1511396157,1511396187,89470000160204125877,30,12.198328971862793,24201,24201,2,0,0,0,3,3,0,-96.0,-84.0,-91.0,-71,-59,-66.0,0,3,6936.957406835778
