,nodeid,iccid_x,res_time_start_s,res_time_end_s,gps_lat,gps_long,gps_speed,res_dl_throughput_kbps,res_ul_throughput_kbps,res_rtt_tcp_payload_client_ns,res_rtt_tcp_payload_server_ns,apu,route_id,segment_id,segment_lat,segment_long,route_desc,ts_start,ts_end,iccid_y,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
0,462,8947080036001641837,1501568176.0,1501568242.0,59.732413,10.204410000000001,79.2656,4328.942199,1559.256418,41431731,37283674,2,3,165,59.7314791951219,10.2057127073171,Drammen - Larvik - Nordagutu,1501568176,1501568242,8947080036001641837,66,14.70203423500061,24202,24202,1,0,0,0,0,1,0,,,,-87,-85,-85.0,6,1,4328.942199
1,462,89470000160204125877,1501568283.0,1501568311.0,59.724168000000006,10.227863000000001,79.4508,56252.929759000006,9865.25022,80608131,59148228,2,3,164,59.726101166578296,10.2201218171909,Drammen - Larvik - Nordagutu,1501568283,1501568311,89470000160204125877,28,10.560406446456911,24201,24201,0,0,0,0,1,1,0,-92.0,-88.0,-90.0,-62,-58,-60.0,6,1,56252.929759000006
2,462,8947080036001641837,1501654576.0,1501654612.0,59.142968,10.248387,79.8212,8635.574405,3248.9099,67467951,59827836,2,3,87,59.1430175413261,10.246106525244802,Drammen - Larvik - Nordagutu,1501654576,1501654612,8947080036001641837,36,12.597886323928833,24202,24202,0,0,0,0,2,1,0,-84.0,-80.0,-82.0,-59,-54,-54.0,6,2,8635.574405
3,462,89470000160204125877,1501654637.0,1501654664.0,59.136935,10.234886999999999,84.266,9123.231038,16936.495562,45387895,51999692,2,3,86,59.1371753343668,10.2332590896614,Drammen - Larvik - Nordagutu,1501654637,1501654664,89470000160204125877,27,10.585281372070312,24201,24201,1,0,0,0,2,2,0,-96.0,-87.0,-90.0,-69,-57,-66.0,6,2,9123.231038
