,nodeid,iccid_x,res_time_start_s,res_time_end_s,gps_lat,gps_long,gps_speed,res_dl_throughput_kbps,res_ul_throughput_kbps,res_rtt_tcp_payload_client_ns,res_rtt_tcp_payload_server_ns,apu,route_id,segment_id,segment_lat,segment_long,route_desc,ts_start,ts_end,iccid_y,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
28,292,89470000160204126024,1501244321.0,1501244354.0,59.75094300000001,10.256547,44.448,19280.619181000002,9746.559822,81260740,81018372,2,13,58,59.75247340703589,10.2592505494449,Oslo - Bergen,1501244321,1501244354,89470000160204126024,33,13.556455612182615,24201,24201,1,0,0,0,3,3,0,-88.0,-67.0,-73.0,-56,-36,-44.0,12,4,19280.619181000002
29,292,8947080037000370238,1501287463.0,1501287502.0,60.553348,9.149502,123.3432,6032.482357,931.834583,61612798,43916572,2,13,206,60.5511777945174,9.13915753842629,Oslo - Bergen,1501287463,1501287502,8947080037000370238,39,10.687467575073242,24202,24202,0,0,0,0,0,3,0,,,,-87,-80,-84.0,0,5,6032.482357
30,292,89470000160204126024,1501287534.0,1501287569.0,60.569568000000004,9.124492,107.416,6803.230089,2696.319684,51726814,48130395,2,13,208,60.56739664447289,9.12326841335277,Oslo - Bergen,1501287534,1501287569,89470000160204126024,35,12.625830888748169,24201,24201,0,0,0,0,0,1,0,,,,-67,-66,-66.5,0,5,6803.230089
31,292,8947080037000370238,1501589777.0,1501589811.0,59.753567000000004,10.264353,129.64,5989.060792,3208.8788649999997,43275199,37608096,2,13,58,59.75247340703589,10.2592505494449,Oslo - Bergen,1501589777,1501589811,8947080037000370238,34,10.641219854354857,24202,24202,1,0,0,0,0,0,0,,,,-86,-86,-86.0,12,1,5989.060792
32,292,8947080037000370238,1501632976.0,1501633023.0,60.505784999999996,9.17437,80.9324,1390.949225,298.26273100000003,49574175,44027336,2,13,201,60.5118368343515,9.182728898334119,Oslo - Bergen,1501632976,1501633023,8947080037000370238,47,14.729336977005005,24202,24202,0,0,0,0,0,1,0,,,,-90,-78,-84.0,0,2,1390.949225
33,292,8947080037000370238,1501762735.0,1501762780.0,60.398984999999996,9.510308,91.3036,1516.893045,426.183367,73278795,131330732,2,13,178,60.407004698763,9.521633105110869,Oslo - Bergen,1501762735,1501762780,8947080037000370238,45,16.903393507003784,24202,24202,0,0,0,0,0,4,0,,,,-91,-86,-89.0,12,3,1516.893045
34,292,8947080037000370238,1505253733.0,1505253764.0,60.586048,5.81579,23.3352,20012.379576,4127.763253,37136204,35992132,2,13,413,60.58967004244571,5.820427747832709,Oslo - Bergen,1505253733,1505253764,8947080037000370238,31,10.16097331047058,24202,24202,0,0,0,0,0,3,0,,,,-80,-69,-78.0,22,1,20012.379576
35,292,8947080037000370238,1505318532.0,1505318559.0,60.437996999999996,9.467657,99.6376,13143.33879,2631.6574769999997,35978691,27716834,2,13,182,60.4265779518384,9.460838437745881,Oslo - Bergen,1505318532,1505318559,8947080037000370238,27,10.41050910949707,24202,24202,0,0,0,0,0,2,0,,,,-84,-72,-74.0,16,2,13143.33879
36,292,89470000160204126024,1505318583.0,1505318642.0,60.447390000000006,9.442447,92.7852,542.188856,872.0505119999999,81005984,77686683,2,13,184,60.4357110016475,9.42941112720665,Oslo - Bergen,1505318583,1505318642,89470000160204126024,59,20.56269478797913,24201,24201,0,0,0,0,4,1,0,-123.0,-102.0,-114.0,-79,-75,-79.0,16,2,542.188856
37,292,8947080037000370238,1505901732.0,1505901787.0,60.49061,9.212667999999999,70.376,1768.214149,732.3528309999999,58101842,30012068,2,13,198,60.490881948992396,9.21730264419083,Oslo - Bergen,1505901732,1505901787,8947080037000370238,55,11.653611183166506,24202,24202,0,0,0,0,0,3,0,,,,-97,-87,-92.5,10,2,1768.214149
38,292,89470000160204126024,1506463333.0,1506463370.0,60.644503,6.147868,68.3388,4176.553372,906.70924,43912073,26338422,2,13,393,60.6422871464234,6.153306114647111,Oslo - Bergen,1506463333,1506463370,89470000160204126024,37,12.483520030975342,24201,24201,0,0,0,0,1,1,0,-89.0,-84.0,-86.5,-68,-64,-66.0,22,1,4176.553372
39,292,8947080037000370238,1506463402.0,1506463430.0,60.638023,6.16753,58.338,24958.529601,7579.191191,51070256,36219764,2,13,392,60.6392380102073,6.17057701192373,Oslo - Bergen,1506463402,1506463430,8947080037000370238,28,11.783525228500366,24202,24202,1,0,0,0,0,3,0,,,,-105,-98,-98.0,22,1,24958.529601
