nodeid,iccid,res_time_start_s,res_time_end_s,gps_lat,gps_long,gps_speed,res_dl_throughput_kbps,res_ul_throughput_kbps,res_rtt_tcp_payload_client_ns,res_rtt_tcp_payload_server_ns,apu,route_id,segment_id,segment_lat,segment_long,route_desc
289,89460120151010468086,1500941837.0,1500941875.0,61.547808,10.039775,49.633600,12412.131444,1786.421209,74863168,80010389,2,12,263,61.5483237593985,10.0336909709322,Oslo - Trondheim
289,89460120151010468086,1501028240.0,1501028277.0,61.521420,10.145173,73.709600,7251.350514,11222.689738,62734151,70069491,2,12,270,61.5161725524957,10.1402520892123,Oslo - Trondheim
289,89460120151010468086,1503490579.0,1503490637.0,59.953685,11.046725,35.558400,4171.887183,690.58036,116459482,451949462,2,4,451,59.9535848545454,11.0565074327273,Oslo - Roros - Storen
289,89460120151010468086,1503576978.0,1503577021.0,59.957612,11.058722,100.193200,3246.093147,1455.083788,83992434,74996936,2,4,451,59.9535848545454,11.0565074327273,Oslo - Roros - Storen
289,89460120151010468086,1504778540.0,1504778575.0,61.551587,9.930128,86.303200,8620.051364,9180.108941,79206422,59764628,2,12,258,61.5548585758399,9.94043125026942,Oslo - Trondheim
289,89460120151010468086,1504951337.0,1504951369.0,61.566018,9.908815,101.304400,2546.421063,2347.389676,77544728,80263021,2,12,256,61.5633425225226,9.9070807210126,Oslo - Trondheim
289,89460120151010468086,1505404943.0,1505405023.0,62.048967,9.153507,83.525200,996.324407,1904.001774,159648109,185216146,2,12,184,62.0509295055538,9.15225851067971,Oslo - Trondheim
289,89460120151010468086,1505642537.0,1505642570.0,61.548398,9.985472,101.674800,5559.900392,3028.257251,79208366,72079495,2,12,260,61.5518982340769,9.97750162026071,Oslo - Trondheim
289,89460120151010468086,1516096872.0,1516096916.0,62.485982,9.583312,98.711600,1733.2473547528189,2381.4342854372153,77944921,70451834,2,12,121,62.4903465966278,9.58557973758197,Oslo - Trondheim
289,89460120151010468086,1516183268.0,1516183312.0,62.078430,9.135003,72.042800,564.4617065456749,859.2938560799414,61767559,43817929,2,12,181,62.0762581085749,9.13794162451786,Oslo - Trondheim
289,89460120151010468086,1516593668.0,1516593702.0,60.868903,10.951170,94.081600,6677.424355709352,4291.0628831409,62150844,57018647,2,12,362,60.8672714057366,10.9470647736122,Oslo - Trondheim
289,89460120151010468086,1516680071.0,1516680108.0,60.877232,10.941587,52.596800,499.2768585577674,1611.9296105471617,69962258,54159732,2,12,361,60.8755148639233,10.9396409959782,Oslo - Trondheim
289,89460120151010468086,1516896074.0,1516896116.0,61.547708,9.970007,27.039200,4959.625543121006,156.8523170894089,95554260,79900535,2,12,260,61.5518982340769,9.97750162026071,Oslo - Trondheim
289,89460120151010468086,1517655669.0,1517655703.0,61.568845,9.899737,110.008800,3759.847035177645,815.266138275291,79642650,53977852,2,12,255,61.5675838484823,9.89040537720861,Oslo - Trondheim
289,89460120151010468086,1517763683.0,1517763723.0,61.985118,9.257005,99.822800,1071.6781231875907,1698.9081809317756,69853178,79162150,2,12,193,61.9839768441827,9.2494525201832,Oslo - Trondheim
289,89460120151010468086,1518066068.0,1518066118.0,61.363265,10.264097,68.153600,10292.698074167212,138.54479146377346,65980247,63927599,2,12,288,61.3637556437801,10.252369891514,Oslo - Trondheim
289,89460120151010468086,1518606070.0,1518606123.0,61.580792,9.842490,91.303600,1752.5420194366718,585.5596459025815,95815386,91955220,2,12,252,61.5798630490778,9.8399393556045,Oslo - Trondheim
289,89460120151010468086,1518649270.0,1518649313.0,60.490338,11.232573,138.529600,9235.812495428401,342.0626857158952,77847305,78172578,2,12,410,60.4875170719274,11.2411435431079,Oslo - Trondheim
289,89460120151010468086,1519059667.0,1519059706.0,62.001295,9.234355,96.489200,2457.141670276937,2128.181480222711,61943913,59940204,2,12,191,61.9990111050608,9.22837519667484,Oslo - Trondheim
289,89460120151010468086,1519362067.0,1519362097.0,60.347277,11.245417,7.222800,2539.175118657044,7909.2665749790485,40780648,39948335,2,12,426,60.3435846294021,11.2424419324243,Oslo - Trondheim
290,89470000160204125984,1499343434.0,1499343464.0,59.959707,11.062042,99.637600,13521.70484,6109.817135,88014909,71647805,2,12,472,59.9656506570599,11.0563857902836,Oslo - Trondheim
290,89470000160204125984,1499516229.0,1499516261.0,59.966362,11.066888,129.454800,44159.881815,6365.680035,38128071,40065819,2,12,472,59.9656506570599,11.0563857902836,Oslo - Trondheim
290,89470000160204125984,1499645830.0,1499645866.0,61.548473,9.997082,89.822000,5415.08126,1621.693252,56811823,59031835,2,12,261,61.5507068799661,9.99623140711446,Oslo - Trondheim
290,89470000160204125984,1499689031.0,1499689073.0,60.362137,11.245025,107.045600,4934.659482,5860.092861,46825421,51893933,2,12,424,60.361556836227,11.2402999643433,Oslo - Trondheim
290,89470000160204125984,1499732229.0,1499732265.0,61.548060,10.007188,102.415600,6120.686583,1950.029677,59246094,50061416,2,12,262,61.5495153884831,10.0149611909323,Oslo - Trondheim
290,89470000160204125984,1499775430.0,1499775475.0,60.379538,11.238935,96.489200,1696.769741,2482.184722,62567774,40323389,2,12,422,60.3795287759603,11.2381569184838,Oslo - Trondheim
290,89470000160204125984,1499818629.0,1499818660.0,61.537077,10.098503,95.378000,9892.678743,10177.981321,67912279,51887912,2,12,267,61.5333228334536,10.1017827789887,Oslo - Trondheim
290,89470000160204125984,1499861834.0,1499861877.0,60.613683,11.272255,77.598800,3036.306881,4116.616382,41416979,39947654,2,12,396,60.6109912217009,11.2632769287093,Oslo - Trondheim
290,89470000160204125984,1499905029.0,1499905065.0,61.548138,10.000225,90.377600,6615.937682,2563.49049,55016313,58101571,2,12,261,61.5507068799661,9.99623140711446,Oslo - Trondheim
290,89470000160204125984,1499948265.0,1499948294.0,60.513112,11.242552,129.640000,5765.602771,11575.702527,57738037,59540036,2,12,407,60.5145198725117,11.2418555406493,Oslo - Trondheim
290,89470000160204125984,1499991466.0,1499991496.0,61.535390,10.105615,110.749600,16553.345026,5972.920243,45876009,51951955,2,12,267,61.5333228334536,10.1017827789887,Oslo - Trondheim
290,89470000160204125984,1500034630.0,1500034669.0,60.378352,11.239607,104.452800,10577.650684,2413.249986,46008713,39801119,2,12,422,60.3795287759603,11.2381569184838,Oslo - Trondheim
290,89470000160204125984,1500077830.0,1500077881.0,61.550157,10.058507,40.744000,555.350417,1550.396779,127730518,69703931,2,12,264,61.5457987270368,10.0515311173992,Oslo - Trondheim
290,89470000160204125984,1500121033.0,1500121082.0,60.405405,11.236192,69.635200,1211.588948,8469.732829,57910796,59964315,2,12,419,60.4065145759744,11.2384498353237,Oslo - Trondheim
290,89470000160204125984,1500553034.0,1500553064.0,59.953782,11.047533,38.151200,23431.438883,9684.385621,70645430,56651497,2,4,451,59.9535848545454,11.0565074327273,Oslo - Roros - Storen
290,89470000160204125984,1500855433.0,1500855467.0,61.529125,10.139252,13.519600,15385.63316,2970.731298,37719385,39590092,2,12,269,61.5247766745646,10.1347116867226,Oslo - Trondheim
290,89470000160204125984,1500941829.0,1500941867.0,61.547808,10.039775,49.633600,6486.034257,3577.752038,50991923,67410117,2,12,263,61.5483237593985,10.0336909709322,Oslo - Trondheim
290,89470000160204125984,1500985029.0,1500985068.0,60.419098,11.239192,125.936000,4119.436865,2960.890155,89676903,91295761,2,12,418,60.4155130259651,11.2389374149728,Oslo - Trondheim
290,89470000160204125984,1501028241.0,1501028284.0,61.522732,10.146890,53.152400,38052.852151,16367.075041,46669414,51493779,2,12,269,61.5247766745646,10.1347116867226,Oslo - Trondheim
290,89470000160204125984,1501114636.0,1501114679.0,61.547868,10.029740,118.157600,6169.981492,2553.355356,46858815,51922174,2,12,263,61.5483237593985,10.0336909709322,Oslo - Trondheim
290,89470000160204125984,1501157835.0,1501157880.0,60.580092,11.269795,80.932400,4199.721061,3560.716156,47818390,63556650,2,12,400,60.5764392887059,11.2636239349836,Oslo - Trondheim
290,89470000160204125984,1501201029.0,1501201076.0,61.547997,10.015488,97.785600,5872.067162,2908.557715,69816077,60031284,2,12,262,61.5495153884831,10.0149611909323,Oslo - Trondheim
290,89470000160204125984,1501287432.0,1501287465.0,61.548613,10.065525,50.559600,10277.855927,12415.766616,39847714,40148229,2,12,265,61.5416405281781,10.0682817218004,Oslo - Trondheim
290,89470000160204125984,1501589774.0,1501589804.0,59.963433,11.065648,86.673600,9341.171286,15880.444433,75714918,48289394,2,12,472,59.9656506570599,11.0563857902836,Oslo - Trondheim
290,89470000160204125984,1501676172.0,1501676207.0,59.953865,11.021705,74.635600,7391.317422,2252.533402,37695863,36114918,2,12,474,59.9587104638575,11.0250982463304,Oslo - Trondheim
290,89470000160204125984,1501762571.0,1501762598.0,59.964267,11.066058,102.045200,12370.31982,13442.816739,79146345,80162890,2,12,472,59.9656506570599,11.0563857902836,Oslo - Trondheim
290,89470000160204125984,1501848971.0,1501849001.0,59.957077,11.057845,68.524000,15431.879387,7787.616708,38791592,39710425,2,4,451,59.9535848545454,11.0565074327273,Oslo - Roros - Storen
290,89470000160204125984,1501870578.0,1501870621.0,63.077153,10.252855,99.267200,2476.240893,490.299185,43663996,86369572,2,12,43,63.0766606332411,10.2613891573811,Oslo - Trondheim
290,89470000160204125984,1501956969.0,1501957003.0,63.151700,10.278270,4.259600,21170.613717,3793.576405,43441645,41952766,2,12,34,63.1537259934525,10.2750501693166,Oslo - Trondheim
290,89470000160204125984,1502021781.0,1502021832.0,60.684758,11.213443,125.565600,14970.941101,11393.480738,46518398,52344891,2,12,387,60.6875435239376,11.2106125141806,Oslo - Trondheim
290,89470000160204125984,1502108169.0,1502108207.0,60.548053,11.246108,98.526400,4736.696235,2304.893324,46387347,52306731,2,12,403,60.55000425958,11.2523942702392,Oslo - Trondheim
290,89470000160204125984,1502151374.0,1502151416.0,61.550113,10.058935,78.339600,5843.854549,3190.636084,39746662,39765752,2,12,264,61.5457987270368,10.0515311173992,Oslo - Trondheim
290,89470000160204125984,1502237774.0,1502237828.0,61.548077,10.005430,92.785200,3113.391331,3684.037886,76863469,72346985,2,12,262,61.5495153884831,10.0149611909323,Oslo - Trondheim
290,89470000160204125984,1502280980.0,1502281033.0,60.340265,11.246388,80.006400,7158.418603,12170.817402,36428001,61618596,2,12,426,60.3435846294021,11.2424419324243,Oslo - Trondheim
290,89470000160204125984,1502410570.0,1502410609.0,61.548027,10.013640,95.748400,4971.7184,1663.623778,39846668,52309442,2,12,262,61.5495153884831,10.0149611909323,Oslo - Trondheim
290,89470000160204125984,1502496974.0,1502497015.0,61.548940,10.046522,87.414400,2049.902336,4180.615004,75354801,75998237,2,12,264,61.5457987270368,10.0515311173992,Oslo - Trondheim
290,89470000160204125984,1502712970.0,1502713006.0,60.552252,11.247180,87.599600,5019.243639,8229.520418,92861508,90744030,2,12,403,60.55000425958,11.2523942702392,Oslo - Trondheim
290,89470000160204125984,1502756169.0,1502756203.0,61.532840,10.116073,121.120800,5717.709273,9085.213115,81439561,56892481,2,12,268,61.5291633363077,10.1185332304846,Oslo - Trondheim
290,89470000160204125984,1502799370.0,1502799407.0,60.396883,11.233103,69.264800,3508.360431,10496.818527,79824762,65538118,2,12,420,60.3975161564287,11.2379619855292,Oslo - Trondheim
290,89470000160204125984,1502842570.0,1502842606.0,61.529400,10.136093,33.521200,16537.211713,3707.94466,61297235,99969927,2,12,269,61.5247766745646,10.1347116867226,Oslo - Trondheim
290,89470000160204125984,1502885770.0,1502885825.0,60.390618,11.232820,34.632400,490.839409,1121.98247,66779856,51757469,2,12,421,60.3885177673393,11.2374738656021,Oslo - Trondheim
290,89470000160204125984,1502928973.0,1502929015.0,61.547897,10.028387,97.044800,9588.447103,1385.486819,66875951,51982265,2,12,263,61.5483237593985,10.0336909709322,Oslo - Trondheim
290,89470000160204125984,1502972170.0,1502972213.0,60.569667,11.258997,123.528400,4535.396082,3402.969698,46810357,51955365,2,12,401,60.567627383167,11.2598809729088,Oslo - Trondheim
290,89470000160204125984,1503015370.0,1503015404.0,61.547888,10.028750,102.045200,7104.136577,3727.327212,66636138,52124507,2,12,263,61.5483237593985,10.0336909709322,Oslo - Trondheim
290,89470000160204125984,1503058575.0,1503058637.0,60.386272,11.235350,76.117200,1162.023008,2367.069147,79846345,115673816,2,12,421,60.3885177673393,11.2374738656021,Oslo - Trondheim
290,89470000160204125984,1503101770.0,1503101815.0,61.547985,10.016407,104.452800,6009.830377,1171.163548,68674300,40363772,2,12,262,61.5495153884831,10.0149611909323,Oslo - Trondheim
290,89470000160204125984,1503144981.0,1503145041.0,60.371572,11.242665,101.860000,3060.63693,1570.634458,70856180,70724042,2,12,423,60.3705428394835,11.2392285761219,Oslo - Trondheim
290,89470000160204125984,1503231370.0,1503231398.0,59.964397,11.066028,123.713600,14910.952607,13418.4418,46693875,42158337,2,12,472,59.9656506570599,11.0563857902836,Oslo - Trondheim
290,89470000160204125984,1503317770.0,1503317798.0,59.955805,11.054765,75.376400,24061.2297,14928.400548,47996865,52030574,2,4,451,59.9535848545454,11.0565074327273,Oslo - Roros - Storen
290,89470000160204125984,1503339379.0,1503339442.0,63.252903,10.283637,102.786000,1481.955562,136.530707,66385010,52309652,2,12,23,63.250308834362,10.2884995112611,Oslo - Trondheim
290,89470000160204125984,1503576974.0,1503577002.0,59.955923,11.054947,84.266000,18527.512029,18497.708177,40788452,63355022,2,4,451,59.9535848545454,11.0565074327273,Oslo - Roros - Storen
290,89470000160204125984,1504216940.0,1504216966.0,60.508642,11.241548,112.046000,13717.738665,4820.902069,40786945,18978966,2,12,408,60.5055189241343,11.241618478501,Oslo - Trondheim
290,89470000160204125984,1504260132.0,1504260164.0,61.603433,9.741525,71.116800,6331.940444,5811.19028,48436449,43365949,2,12,246,61.6054572393513,9.74725178758619,Oslo - Trondheim
290,89470000160204125984,1504303333.0,1504303366.0,60.432125,11.239188,80.747200,4594.600349,668.964115,48069310,31293256,2,12,416,60.4335118725817,11.2397122486032,Oslo - Trondheim
290,89470000160204125984,1504519334.0,1504519395.0,61.887782,9.405438,75.376400,1812.812659,1468.033233,94083559,49969629,2,12,206,61.8851028196363,9.38244342805228,Oslo - Trondheim
290,89470000160204125984,1504692133.0,1504692168.0,61.584730,9.832187,102.230400,2472.08469,4500.739296,26375454,37337916,2,12,251,61.5832149963479,9.82238115299959,Oslo - Trondheim
290,89470000160204125984,1504735332.0,1504735372.0,60.518382,11.241743,98.526400,2909.433829,4890.429081,38611032,40123789,2,12,407,60.5145198725117,11.2418555406493,Oslo - Trondheim
290,89470000160204125984,1504778533.0,1504778565.0,61.553272,9.927762,81.673200,5467.900324,5732.174145,48731660,52468624,2,12,257,61.55910076519,9.92375601224672,Oslo - Trondheim
290,89470000160204125984,1504821736.0,1504821799.0,60.511905,11.242530,111.490400,8501.889317,2731.854945,38859306,20725513,2,12,407,60.5145198725117,11.2418555406493,Oslo - Trondheim
290,89470000160204125984,1504864932.0,1504864965.0,61.569132,9.898032,104.267600,7334.104496,3745.13393,38736009,39945381,2,12,255,61.5675838484823,9.89040537720861,Oslo - Trondheim
290,89470000160204125984,1504908132.0,1504908181.0,60.503315,11.237115,99.822800,15017.989393,6680.8829,39713819,40118844,2,12,408,60.5055189241343,11.241618478501,Oslo - Trondheim
290,89470000160204125984,1504951333.0,1504951374.0,61.566018,9.908815,101.304400,2377.901517,4439.069023,27688173,40134996,2,12,256,61.5633425225226,9.9070807210126,Oslo - Trondheim
290,89470000160204125984,1505080934.0,1505080962.0,63.083668,10.246762,106.490000,17396.081733,12069.667884,47368515,31935976,2,12,42,63.0850646724522,10.2542673316146,Oslo - Trondheim
290,89470000160204125984,1505145733.0,1505145770.0,62.034090,9.181705,115.379600,1829.586128,2603.248407,73112510,56978765,2,12,186,62.0360979549475,9.17400688851302,Oslo - Trondheim
290,89470000160204125984,1505167361.0,1505167394.0,63.101995,10.229040,101.489600,21478.989711,13122.667332,47198969,32237034,2,12,40,63.1019039165899,10.2415584490136,Oslo - Trondheim
290,89470000160204125984,1505253737.0,1505253786.0,63.132027,10.246367,79.636000,1461.499608,252.341903,43926970,39658689,2,12,37,63.1279036907187,10.2576986067331,Oslo - Trondheim
290,89470000160204125984,1505318534.0,1505318573.0,62.034517,9.180843,119.268800,1034.994352,3274.664531,31436673,28798597,2,12,186,62.0360979549475,9.17400688851302,Oslo - Trondheim
290,89470000160204125984,1505426532.0,1505426570.0,63.099853,10.229807,86.858800,5410.657258,2190.229003,46072306,44234875,2,12,40,63.1019039165899,10.2415584490136,Oslo - Trondheim
290,89470000160204125984,1505491339.0,1505491385.0,62.032350,9.185880,123.528400,1725.418973,1777.379822,51930362,32552116,2,12,187,62.0286814971471,9.18488085213465,Oslo - Trondheim
290,89470000160204125984,1505512932.0,1505512958.0,63.092317,10.237453,91.488800,11375.713402,11351.200519,44050451,47358178,2,12,41,63.0934683335697,10.247145290043,Oslo - Trondheim
290,89470000160204125984,1505577733.0,1505577767.0,62.058108,9.130887,42.225600,6884.852197,1241.226239,37294922,37856262,2,12,183,62.058344599294,9.14138409715203,Oslo - Trondheim
290,89470000160204125984,1505642533.0,1505642570.0,61.548233,9.980155,101.119200,11540.090216,526.059999,36602693,39250060,2,12,260,61.5518982340769,9.97750162026071,Oslo - Trondheim
290,89470000160204125984,1505685732.0,1505685762.0,60.544330,11.245787,99.082000,4632.98539,7220.402346,47187103,39905001,2,12,404,60.541193041416,11.2486505298436,Oslo - Trondheim
290,89470000160204125984,1505728934.0,1505728963.0,61.571867,9.873573,107.601200,8017.337669,11201.064501,45952708,32245841,2,12,254,61.5718247437133,9.87372998147631,Oslo - Trondheim
290,89470000160204125984,1505815334.0,1505815377.0,61.574395,9.862817,98.896800,6354.973721,1612.725992,61196906,60615713,2,12,253,61.5760652088597,9.85705453445731,Oslo - Trondheim
290,89470000160204125984,1505858540.0,1505858568.0,60.506742,11.240467,131.862400,6957.708688,6279.484155,49405843,40135359,2,12,408,60.5055189241343,11.241618478501,Oslo - Trondheim
290,89470000160204125984,1505901733.0,1505901773.0,61.585440,9.827695,104.823200,2432.704502,5871.4219,41080182,31948777,2,12,251,61.5832149963479,9.82238115299959,Oslo - Trondheim
290,89470000160204125984,1506420134.0,1506420162.0,60.532353,8.150057,90.562800,6008.640153,8824.907841,30864443,20745598,2,13,273,60.5288141863201,8.15275549830748,Oslo - Bergen
290,89470000160204125984,1506506533.0,1506506563.0,60.536412,8.213395,60.375200,13210.337369,14231.144411,63645903,40114296,2,13,270,60.5376916558729,8.20459489322488,Oslo - Bergen
290,89470000160204125984,1507025591.0,1507025623.0,60.528808,8.138592,71.487200,6051.321421,5819.399538,39280205,33944274,2,13,274,60.5248227147792,8.13661433345431,Oslo - Bergen
290,89470000160204125984,1507111992.0,1507112052.0,60.491047,8.053243,70.561200,3356.095682,15948.336326,57861327,60396698,2,13,279,60.4982052886185,8.0637193669718,Oslo - Bergen
290,89470000160204125984,1507975988.0,1507976029.0,60.503252,7.989807,108.897600,488.69402940944775,925.0465773443209,18618849,40228753,2,13,283,60.5024166269691,7.99111751097503,Oslo - Bergen
290,89470000160204125984,1508364787.0,1508364821.0,60.620118,11.260737,64.264400,5459.391064354089,8606.466486691963,38602058,39919518,2,12,395,60.6193143397225,11.256284576576,Oslo - Trondheim
290,89470000160204125984,1510596908.0,1510596935.0,60.612327,8.526335,79.636000,15129.862257546629,13194.287190076071,19846655,39505645,2,13,250,60.6134620488823,8.53152463736803,Oslo - Bergen
290,89470000160204125984,1514333773.0,1514333802.0,62.584213,9.675963,91.488800,6482.1296036446865,5691.537968398976,44987703,70691719,2,12,110,62.5786150254751,9.68087631630548,Oslo - Trondheim
290,89470000160204125984,1514398568.0,1514398607.0,62.648153,9.872072,117.972400,1519.0170979964787,11607.253726458253,62047779,51083838,2,12,97,62.6559818889677,9.86897588358948,Oslo - Trondheim
290,89470000160204125984,1514420166.0,1514420196.0,62.792623,10.026375,79.265600,10123.07887105702,550.257289500317,48481575,62844082,2,12,79,62.7965750425336,10.0197526636969,Oslo - Trondheim
290,89470000160204125984,1515772868.0,1515772902.0,61.529278,10.137557,34.447200,8095.906334610026,18416.13754278005,41716786,32116216,2,12,269,61.5247766745646,10.1347116867226,Oslo - Trondheim
290,89470000160204125984,1516010472.0,1516010505.0,62.173202,9.376965,112.046000,5627.123166988449,2267.578460081247,37619731,38364654,2,12,163,62.1657253855014,9.37859371499874,Oslo - Trondheim
290,89470000160204125984,1516096874.0,1516096905.0,62.488205,9.584918,113.157200,9521.763954419395,6145.127963873836,39807072,33376111,2,12,121,62.4903465966278,9.58557973758197,Oslo - Trondheim
290,89470000160204125984,1516183268.0,1516183295.0,62.078430,9.135003,72.042800,4988.269478898989,8947.674035297467,40111712,20243463,2,12,181,62.0762581085749,9.13794162451786,Oslo - Trondheim
290,89470000160204125984,1516442468.0,1516442501.0,62.047718,9.156030,90.192400,3931.845997194013,7387.224833326947,46801077,68153516,2,12,184,62.0509295055538,9.15225851067971,Oslo - Trondheim
290,89470000160204125984,1516636874.0,1516636912.0,61.549745,10.048450,85.932800,1780.1156162953773,9676.336770965381,55490391,51254650,2,12,264,61.5457987270368,10.0515311173992,Oslo - Trondheim
290,89470000160204125984,1516723273.0,1516723299.0,61.535100,10.106850,117.602000,8489.798669849484,7468.655618143528,58718497,54483399,2,12,267,61.5333228334536,10.1017827789887,Oslo - Trondheim
290,89470000160204125984,1516982473.0,1516982505.0,61.569663,9.896312,102.045200,2458.9088812540153,5285.421582529298,39993218,40484675,2,12,255,61.5675838484823,9.89040537720861,Oslo - Trondheim
290,89470000160204125984,1517068868.0,1517068896.0,61.550288,9.935038,92.970400,14152.064806434644,11554.339864636884,40722035,32135682,2,12,258,61.5548585758399,9.94043125026942,Oslo - Trondheim
290,89470000160204125984,1517482867.0,1517482895.0,61.590825,9.759638,85.747600,15256.272304810807,13836.133962762397,40262376,37159456,2,12,248,61.5932687060649,9.7697063521348,Oslo - Trondheim
290,89470000160204125984,1517526067.0,1517526096.0,60.491830,11.232088,120.750400,7236.062649093014,20165.637739267513,39636488,40043653,2,12,410,60.4875170719274,11.2411435431079,Oslo - Trondheim
290,89470000160204125984,1517655672.0,1517655704.0,61.568845,9.899737,110.008800,5828.437264811393,6684.913376011853,40839565,39822851,2,12,255,61.5675838484823,9.89040537720861,Oslo - Trondheim
290,89470000160204125984,1517785267.0,1517785294.0,63.119643,10.243892,67.783200,10578.437464718574,15126.251428506934,86284316,72055186,2,12,38,63.1192368050347,10.2523187837329,Oslo - Trondheim
290,89470000160204125984,1517850074.0,1517850108.0,61.986667,9.256602,120.935600,12849.994311914985,14117.383164898569,39823743,39538153,2,12,193,61.9839768441827,9.2494525201832,Oslo - Trondheim
290,89470000160204125984,1517871668.0,1517871695.0,63.117223,10.242542,80.006400,17965.799421567935,18177.430288660256,51887709,47112131,2,12,38,63.1192368050347,10.2523187837329,Oslo - Trondheim
290,89470000160204125984,1517936466.0,1517936500.0,62.031068,9.188797,129.640000,4818.920666336421,4628.5800744811795,42694975,39797770,2,12,187,62.0286814971471,9.18488085213465,Oslo - Trondheim
290,89470000160204125984,1517958082.0,1517958118.0,63.106395,10.227842,92.414800,13486.60236306212,17536.985133236652,65540526,46743630,2,12,40,63.1019039165899,10.2415584490136,Oslo - Trondheim
290,89470000160204125984,1518022866.0,1518022892.0,61.838465,9.416343,87.599600,33614.18195530065,18128.3017878471,56056662,56882083,2,12,211,61.849633983258,9.44079222836962,Oslo - Trondheim
290,89470000160204125984,1518044468.0,1518044497.0,63.184815,10.308653,113.157200,18772.980541657573,14575.16414318648,37731290,39982783,2,12,30,63.1875619285939,10.3006212338738,Oslo - Trondheim
290,89470000160204125984,1518109267.0,1518109293.0,61.988587,9.256090,108.342000,46947.915030099764,14379.701114414893,53779991,23995312,2,12,193,61.9839768441827,9.2494525201832,Oslo - Trondheim
290,89470000160204125984,1518130868.0,1518130896.0,63.100377,10.229595,84.821600,9896.93714261591,10081.207826917047,51967151,44085791,2,12,40,63.1019039165899,10.2415584490136,Oslo - Trondheim
290,89470000160204125984,1518195666.0,1518195694.0,61.905255,9.366968,113.527600,14635.627895239606,6063.365357977037,71064260,44030946,2,12,204,61.9001809715732,9.36155769616776,Oslo - Trondheim
290,89470000160204125984,1518217282.0,1518217319.0,63.105318,10.228150,86.673600,12438.362844463823,15410.19653476218,51455726,46585517,2,12,40,63.1019039165899,10.2415584490136,Oslo - Trondheim
290,89470000160204125984,1518282070.0,1518282100.0,62.058492,9.130067,23.335200,1165.4464333857163,7101.250427786686,39409918,20055898,2,12,183,62.058344599294,9.14138409715203,Oslo - Trondheim
290,89470000160204125984,1518433270.0,1518433306.0,61.548377,9.983848,104.452800,7149.880515541281,5368.309627728482,19812359,40524294,2,12,260,61.5518982340769,9.97750162026071,Oslo - Trondheim
290,89470000160204125984,1518476466.0,1518476504.0,60.502073,11.235633,127.232400,33131.63777026313,4780.62998192285,32407272,20257126,2,12,408,60.5055189241343,11.241618478501,Oslo - Trondheim
290,89470000160204125984,1518562882.0,1518562914.0,60.519587,11.241370,113.157200,3084.066979313279,9636.48743865407,28807065,26664301,2,12,406,60.5235208357219,11.2420923324239,Oslo - Trondheim
290,89470000160204125984,1518606076.0,1518606111.0,61.582978,9.839640,96.118800,3234.16523782585,2894.644096190181,41502012,31388601,2,12,252,61.5798630490778,9.8399393556045,Oslo - Trondheim
290,89470000160204125984,1518692466.0,1518692501.0,61.563828,9.922215,123.713600,1280.0457185398927,5469.923401470413,39531938,40437408,2,12,257,61.55910076519,9.92375601224672,Oslo - Trondheim
290,89470000160204125984,1518735672.0,1518735715.0,60.512422,11.242598,125.750800,1098.8547485201163,1732.2205879773032,46692455,31089924,2,12,407,60.5145198725117,11.2418555406493,Oslo - Trondheim
290,89470000160204125984,1518757267.0,1518757313.0,63.208010,10.301402,97.785600,10653.793579406602,4669.928474171188,39787339,40433763,2,12,28,63.2054649685152,10.2964055263792,Oslo - Trondheim
290,89470000160204125984,1518843668.0,1518843702.0,63.217908,10.308555,78.154400,5455.662299853408,4003.218491193104,34657031,32624525,2,12,27,63.2144163089718,10.2942973036929,Oslo - Trondheim
290,89470000160204125984,1518865270.0,1518865300.0,61.594643,9.749053,36.299200,9195.214171293335,1087.9045330787608,57519232,60668851,2,12,247,61.5968244295295,9.75262148020955,Oslo - Trondheim
290,89470000160204125984,1518973270.0,1518973296.0,61.974557,9.253143,84.636400,21641.222365770693,14392.894550087187,56933318,51572134,2,12,194,61.9763198942338,9.25951681105492,Oslo - Trondheim
290,89470000160204125984,1518994866.0,1518994892.0,63.125230,10.242172,77.228400,10226.562697405298,11261.533637075196,41613787,40966684,2,12,37,63.1279036907187,10.2576986067331,Oslo - Trondheim
290,89470000160204125984,1519016466.0,1519016504.0,60.365577,11.244892,15.371600,3187.2216956965,3332.840024091105,39528750,39921839,2,12,424,60.361556836227,11.2402999643433,Oslo - Trondheim
290,89470000160204125984,1519081272.0,1519081301.0,63.143348,10.260858,77.413600,2416.265043369572,18557.615113532644,30794187,39394624,2,12,35,63.1452383456501,10.2684575632755,Oslo - Trondheim
290,89470000160204125984,1519102872.0,1519102900.0,60.419815,11.239188,77.413600,22394.539644202272,9524.136126692005,38866829,20039799,2,12,418,60.4155130259651,11.2389374149728,Oslo - Trondheim
290,89470000160204125984,1519254066.0,1519254093.0,63.138368,10.253173,102.045200,6782.367952095838,15135.501037287986,31579883,22894043,2,12,36,63.1365708708812,10.2630781999633,Oslo - Trondheim
290,89470000160204125984,1519275666.0,1519275693.0,60.379308,11.239047,97.044800,13240.591058122485,13504.497042683726,48740990,31093377,2,12,422,60.3795287759603,11.2381569184838,Oslo - Trondheim
290,89470000160204125984,1519318868.0,1519318905.0,62.053238,9.140865,85.932800,1295.862437707379,6649.934122185736,47794535,40014580,2,12,183,62.058344599294,9.14138409715203,Oslo - Trondheim
